project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,39.68576814926343,3.3071473457719525,0.0,CONTAINER,PACKAGE,"[org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j]",55462;54440;54858,0.0,,0.0,0.0,0.0,3.6666666666666665,1.0,5,2.4252258139081987E-5,1,3.3071473457719525,CIRCLE,3,144,1,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,158113,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,54.31448943015666,4.267349310305426,0.0,CONTAINER,PACKAGE,"[org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j, org.apache.log4j.spi]",54664;55462;54440;54297,0.0,,0.0,0.0,0.0,3.75,1.5,11,2.2581812639711524E-5,1,4.267349310305426,CIRCLE,4,162,1,0.4330127018922193,0.7637626158259734,0.0,0,cyclicDep,158120,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,28.981156501884378,3.4394304969681913,0.0,CONTAINER,PACKAGE,"[org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j.spi]",54664;55462;55281,0.0,,0.0,0.0,0.0,4.0,1.6666666666666667,5,1.6313230186744924E-5,1,3.4394304969681913,CIRCLE,3,71,1,0.0,0.4714045207910317,0.0,0,cyclicDep,158128,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,43.48889980221665,4.4156287640060885,0.0,CONTAINER,PACKAGE,"[org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j.or, org.apache.log4j, org.apache.log4j.spi]",55202;54664;55462;54440;55423,0.0,,0.0,0.0,0.0,3.8,1.7,16,2.022664215360958E-5,1,4.4156287640060885,CIRCLE,5,97,1,0.39999999999999997,0.6403124237432849,0.0,0,cyclicDep,158141,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,28.981156501884378,3.4394304969681913,0.0,CONTAINER,PACKAGE,"[org.apache.log4j.helpers, org.apache.log4j.or, org.apache.log4j.spi]",55202;54664;55807,0.0,,0.0,0.0,0.0,4.0,2.0,5,1.5348829577621607E-5,1,3.4394304969681913,CIRCLE,3,71,1,0.0,0.0,0.0,0,cyclicDep,158150,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,49.62044292644242,4.987042155098612,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j.or, org.apache.log4j, org.apache.log4j.spi]",55202;54664;55462;54440;54843;55618,0.0,,0.0,0.0,0.0,3.8333333333333335,2.066666666666667,21,7.517546760858587E-5,1,4.987042155098612,CIRCLE,6,99,1,0.3726779962499649,0.7717224601860151,0.0,0,cyclicDep,158163,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.755616873236356,5.153224164775673,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.log4j.helpers, org.apache.log4j.or, org.apache.log4j, org.apache.log4j.spi]",55122;55202;54664;55462;54440;54843;54298,0.0,,0.0,0.0,0.0,4.142857142857143,2.6666666666666665,25,8.228471572031376E-5,1,5.153224164775673,CIRCLE,7,139,1,0.8329931278350429,1.391584685352615,0.0,0,cyclicDep,158173,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,157.12810978526815,10.257184888563385,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.log4j.or, org.apache.log4j, org.apache.log4j.spi]",54626;55122;55202;54664;55462;54440;54843;54353,0.0,,0.0,0.0,0.0,4.25,2.75,31,9.041597561609775E-5,1,5.921988456539832,CIRCLE,8,704,3,0.82915619758885,1.4047114599497954,0.0,0,cyclicDep,158184,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,149.09527770259,9.831051479261014,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.appender, org.apache.log4j.or, org.apache.log4j, org.apache.log4j.spi]",55138;54626;55122;55202;54664;55462;54440;54843;54388,0.0,,0.0,0.0,0.0,4.444444444444445,2.9444444444444446,37,8.498028185806674E-5,1,6.951603167179502,CIRCLE,9,460,2,0.9558139185602919,1.4896764086435468,0.0,0,cyclicDep,158196,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,152.02466621665786,9.455484451978661,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.appender, org.apache.log4j.or, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54597;55138;54626;55122;55202;54664;55462;54440;54843;54501,0.0,,0.0,0.0,0.0,4.7,3.311111111111111,42,7.900160340823669E-5,1,6.686037175398076,CIRCLE,10,517,2,1.1874342087037917,1.6305721180305903,0.0,0,cyclicDep,158215,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,107.7563305957337,7.27320002811741,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling]",54597;55138;54561,0.0,,0.0,0.0,0.0,6.0,3.3333333333333335,5,7.13410080133902E-5,1,5.142929060808008,CIRCLE,3,439,2,0.816496580927726,0.9428090415820634,0.0,0,cyclicDep,158229,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,205.16926096240644,15.250111066321397,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;55234,0.0,,0.0,0.0,0.0,5.0,3.7818181818181817,47,7.25114169796576E-5,1,6.820057001743289,CIRCLE,11,905,5,1.4770978917519928,1.8653872041717245,0.0,0,cyclicDep,158242,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,175.7657092007791,12.726291818054657,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling]",54437;54597;55138;54689,0.0,,0.0,0.0,0.0,6.5,4.333333333333333,8,5.540814418350929E-5,1,6.363145909027328,CIRCLE,4,763,4,1.118033988749895,1.3743685418725535,0.0,0,cyclicDep,158257,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,154.31549737086604,12.174374334162978,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling]",54437;55012,0.0,,0.0,0.0,0.0,7.5,6.0,2,1.6401525026816423E-5,1,7.028878299044267,TINY,2,482,3,0.5,0.0,0.0,0,cyclicDep,158265,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,252.06546862789392,16.70565967096678,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.log4j.bridge, org.apache.logging.log4j, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54293,0.0,,0.0,0.0,0.0,5.083333333333333,3.787878787878788,60,7.631717512395319E-5,1,6.820057001743289,CIRCLE,12,1366,6,1.4409680388158819,1.805002740828537,0.0,0,cyclicDep,158271,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,257.5989046365185,15.923198068544453,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling]",54910;54437;54597;55138;54478,0.0,,0.0,0.0,0.0,6.4,4.0,15,6.796261828904839E-5,1,6.018403166598949,CIRCLE,5,1832,7,1.019803902718557,1.5491933384829668,0.0,0,cyclicDep,158287,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,192.95003825739155,13.302154915539072,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling]",54910;54437;54597;54618,0.0,,0.0,0.0,0.0,6.75,4.666666666666667,9,4.811957413966407E-5,1,5.948904527675667,CIRCLE,4,1052,5,0.82915619758885,1.4907119849998598,0.0,0,cyclicDep,158296,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,205.55598188221006,14.857958910503292,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54781,0.0,,0.0,0.0,0.0,5.230769230769231,3.9358974358974357,66,7.108706711645065E-5,1,6.6446812261568144,CIRCLE,13,957,5,1.475640468711606,1.763880800014585,0.0,0,cyclicDep,158304,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,182.6336745074684,12.625486553024283,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.appender.mom]",55743;54910;54437;54597;55138;54935,0.0,,0.0,0.0,0.0,6.5,4.133333333333334,19,5.8023143745277003E-5,1,6.312743276512141,CIRCLE,6,837,4,0.9574271077563381,1.3597385369580761,0.0,0,cyclicDep,158321,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,187.0054400653598,12.889266118143333,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.appender.mom]",55743;54910;54437;54597;54792,0.0,,0.0,0.0,0.0,6.8,4.6,12,4.016081351701529E-5,1,6.444633059071666,CIRCLE,5,842,4,0.7483314773547882,1.2806248474865698,0.0,0,cyclicDep,158331,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,149.5892950640374,10.890628090248894,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.appender.mom]",55082;55743;54910;54437;54559,0.0,,0.0,0.0,0.0,7.0,4.8,12,4.751697471749474E-5,1,6.287707059549299,CIRCLE,5,566,3,0.6324555320336759,0.9797958971132712,0.0,0,cyclicDep,158346,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,212.80936222598507,15.270952186923932,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.mom, org.apache.log4j.bridge, org.apache.logging.log4j, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;55659,0.0,,0.0,0.0,0.0,5.533333333333333,4.123809523809523,80,6.82575998304082E-5,1,6.829377434222197,CIRCLE,15,971,5,1.586050300449376,1.7765415202698276,0.0,0,cyclicDep,158355,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,187.13388764302775,12.829734101158591,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.appender.mom]",54528;55082;55743;54910;54437;54597;55138;55113,0.0,,0.0,0.0,0.0,6.75,4.035714285714286,30,5.5983873426740814E-5,1,6.4148670505792955,CIRCLE,8,851,4,0.9682458365518543,1.4010746604237878,0.0,0,cyclicDep,158374,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,57.79659212438568,5.838337460089446,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.mom]",54528;55082;55743;54573,0.0,,0.0,0.0,0.0,7.0,4.166666666666667,7,5.655960266997234E-5,1,5.838337460089446,CIRCLE,4,98,1,0.7071067811865476,0.8975274678557507,0.0,0,cyclicDep,158386,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,99.78571689804548,6.682145843969263,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins]",54528;54888,0.0,,0.0,0.0,0.0,7.5,6.0,2,4.986606247113222E-5,1,6.682145843969263,TINY,2,223,1,0.5,0.0,0.0,0,cyclicDep,158394,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,220.75909439629206,15.696595265392297,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54334,0.0,,0.0,0.0,0.0,5.6875,4.2,86,6.491605128679339E-5,1,7.019730805743706,CIRCLE,16,989,5,1.6476782908080085,1.80092568789868,0.0,0,cyclicDep,158400,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,195.77762842368034,13.390907239017812,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom]",55401;54528;55082;55743;54910;54437;54597;55138;55657,0.0,,0.0,0.0,0.0,6.888888888888889,4.0,34,5.1407090060721966E-5,1,6.695453619508906,CIRCLE,9,855,4,0.9938079899999066,1.4337208778404378,0.0,0,cyclicDep,158420,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,62.06996384504994,6.334989157223856,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom]",55401;54528;55082;55743;54910;54993,0.0,,0.0,0.0,0.0,7.333333333333333,4.6,12,4.144013108438787E-5,1,6.334989157223856,CIRCLE,6,96,1,0.7453559924999299,1.4966629547095767,0.0,0,cyclicDep,158433,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,42.162123412949775,5.398306733139793,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert]",55401;54528;55503,0.0,,0.0,0.0,0.0,7.666666666666667,4.333333333333333,4,3.817498269161189E-5,1,5.398306733139793,CIRCLE,3,61,1,0.4714045207910317,2.357022603955158,0.0,0,cyclicDep,158443,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,231.5377409505891,16.372190672677572,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom, org.apache.log4j.bridge, org.apache.logging.log4j, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54383,0.0,,0.0,0.0,0.0,5.823529411764706,4.25,98,6.299214025472153E-5,1,7.321866256939012,CIRCLE,17,1000,5,1.6885529522832146,1.8098992497146484,0.0,0,cyclicDep,158450,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,185.60700801759725,12.680429232958266,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",55534;55401;54528;55082;55743;54910;54437;54597;55138;55711,0.0,,0.0,0.0,0.0,7.0,3.9555555555555557,43,4.948733742880697E-5,1,6.340214616479133,CIRCLE,10,857,4,1.0,1.4291497947389802,0.0,0,cyclicDep,158471,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,63.73280391875707,6.022183911638357,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",55534;55401;54528;55082;55743;55034,0.0,,0.0,0.0,0.0,7.333333333333333,3.7333333333333334,15,4.5540132925672085E-5,1,6.022183911638357,CIRCLE,6,112,1,0.7453559924999299,1.4360439485692011,0.0,0,cyclicDep,158485,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,38.10096316904497,5.233569787888246,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util]",55534;55401;54528;54782,0.0,,0.0,0.0,0.0,7.75,3.8333333333333335,8,3.6683627954101906E-5,1,5.233569787888246,CIRCLE,4,53,1,0.4330127018922193,2.1921577396609844,0.0,0,cyclicDep,158495,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,195.21272671395897,12.680429232958266,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;55151,0.0,,0.0,0.0,0.0,7.090909090909091,3.890909090909091,49,4.567486538441036E-5,1,6.340214616479133,CIRCLE,11,948,4,0.9958591954639383,1.4355578867746823,0.0,0,cyclicDep,158503,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.40830726140227,5.257868264158234,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",54912;55534;55401;54528;55082;55743;55205,0.0,,0.0,0.0,0.0,7.428571428571429,3.5714285714285716,19,4.0112991784925255E-5,1,5.257868264158234,CIRCLE,7,132,1,0.7284313590846836,1.466171839841967,0.0,0,cyclicDep,158518,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,66.36892075716943,4.974560927195369,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util]",54912;55534;55401;54528;54434,0.0,,0.0,0.0,0.0,7.8,3.5,11,3.085693135137038E-5,1,4.974560927195369,CIRCLE,5,178,1,0.39999999999999997,2.0615528128088303,0.0,0,cyclicDep,158529,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,213.13865133372028,15.162427708983403,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.processor.internal, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55085;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55752,0.0,,0.0,0.0,0.0,7.153846153846154,4.141025641025641,64,4.873391332122116E-5,1,6.780843812242657,CIRCLE,13,988,5,1.0986812966989001,1.6849587910532609,0.0,0,cyclicDep,158538,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,56.936452214794954,4.974560927195369,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation]",55552;54912;55534;55401;54528;54687,0.0,,0.0,0.0,0.0,7.833333333333333,3.2666666666666666,14,2.9994413060885132E-5,1,4.974560927195369,CIRCLE,6,131,1,0.37267799624996495,1.948218559493661,0.0,0,cyclicDep,158555,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,250.16149521278558,16.943074372936717,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54760,0.0,,0.0,0.0,0.0,6.333333333333333,4.576190476190476,128,5.467359825275531E-5,1,7.577173209144224,CIRCLE,21,1090,5,1.8601928556785343,2.053198378814488,0.0,0,cyclicDep,158571,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,219.1931357259318,15.843677105667943,0.0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54959,0.0,,0.0,0.0,0.0,7.428571428571429,4.274725274725275,69,4.086803951897607E-5,1,7.085507804366127,CIRCLE,14,957,5,1.1157499537009508,1.955920480113142,0.0,0,cyclicDep,158596,smell
